"","url","name","city","checkInDate","checkOutDate","price_2017.04.15","totalPrice_2017.04.15","price_2017-04-16","totalPrice_2017-04-16"
"665","/rooms/11842809?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","[Dori] Kuan Alley and Zhai Alley / Jinli Street","Chengdu--Sichuan--China","5/1/17","5/2/17",240,312,NA,"312"
"666","/rooms/18061348?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China",NA,"Chengdu--Sichuan--China","5/1/17","5/2/17",NA,NA,NA,NA
"667","/rooms/8372103?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","City center riverside 3 bedrooms theme apartment","Chengdu--Sichuan--China","5/1/17","5/2/17",1161,1305,"1161","1305"
"668","/rooms/17522528?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","临近文殊院,春熙路,宽窄巷子,交通便利,带花园平台,温馨的双床间","Chengdu--Sichuan--China","5/1/17","5/2/17",160,176,"160","176"
"669","/rooms/14639096?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","宽窄巷子人民公园天府广场地铁口+美式复古之秘密花园+套二(可住3人)","Chengdu--Sichuan--China","5/1/17","5/2/17",336,432,NA,"432"
"670","/rooms/15244955?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","|设计师房东打造[南庭House]|紧邻二环与地铁站|","Chengdu--Sichuan--China","5/1/17","5/2/17",232,352,"232","352"
"671","/rooms/13470262?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【M+花房红楼】IFS、太古里附近/超赞LOFT夜景房,可住3-6人","Chengdu--Sichuan--China","5/1/17","5/2/17",801,985,NA,"985"
"672","/rooms/12977602?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠锦里春熙路民大体院温馨榻榻米一居整租(楼下就是地铁3号线高升桥站)","Chengdu--Sichuan--China","5/1/17","5/2/17",392,440,"392","440"
"673","/rooms/6417234?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路/宽窄巷子/交通便利地铁口loft日式榻榻米套房","Chengdu--Sichuan--China","5/1/17","5/2/17",801,897,"801","897"
"674","/rooms/16566027?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","TAI KOO LI / High quality design(BRAND:SNOW MOON)","Chengdu--Sichuan--China","5/1/17","5/2/17",673,865,"673","865"
"675","/rooms/16079271?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【桃花坞】|春熙路/太古里/天府广场/宽窄巷子温馨跃层套一","Chengdu--Sichuan--China","5/1/17","5/2/17",384,432,"384","432"
"676","/rooms/17248105?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","唐阿姨的别墅","Chengdu--Sichuan--China","5/1/17","5/2/17",152,168,"168","192"
"677","/rooms/15936578?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","天府新区自住房出租两间,家具家电齐全,让您在异地也有家的感觉","Chengdu--Sichuan--China","5/1/17","5/2/17",88,96,"88","96"
"678","/rooms/13944412?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路上两卧室公寓。带上亲人和朋友感受成都安逸生活","Chengdu--Sichuan--China","5/1/17","5/2/17",1089,1225,"1089","1225"
"679","/rooms/15271843?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠&锦里旁/英伦经典/绝美双面观景/俯瞰城市/品味舒适双床套房/宽窄巷子&杜甫草堂环绕","Chengdu--Sichuan--China","5/1/17","5/2/17",544,608,"544","608"
"680","/rooms/15698285?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","蓝光公馆1881--BlueLight Mansion 1881,1-2人独立房间,提供车辆远近服务","Chengdu--Sichuan--China","5/1/17","5/2/17",160,176,NA,"176"
"681","/rooms/8859092?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","Cosy loft, Great facilities No.1","Chengdu--Sichuan--China","5/1/17","5/2/17",288,NA,"288",NA
"682","/rooms/15762145?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","「咪酱」桐梓林地铁口loft日式花园小洋房美领馆CBD","Chengdu--Sichuan--China","5/1/17","5/2/17",568,640,"568","640"
"683","/rooms/17441374?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","Fate house|市中心|宽窄巷子旁|靠近地铁|舒适套一","Chengdu--Sichuan--China","5/1/17","5/2/17",168,240,"216","240"
"684","/rooms/17832014?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【太古云端】春熙路.天府广场.太古里.IFS 恒大高端住宅 两居","Chengdu--Sichuan--China","5/1/17","5/2/17",1049,1177,"1049","1177"
"685","/rooms/16789629?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路/宽窄巷子/锦里/熊猫基地,楼下双地铁。有温度的精装套二,赠送旅游规划和美食推荐哦","Chengdu--Sichuan--China","5/1/17","5/2/17",665,833,"737","825"
"686","/rooms/16319149?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路IFS&太古里&屿间堂之“视界”&天府广场&宽窄巷子&合江亭&高档电梯小区&金府花园","Chengdu--Sichuan--China","5/1/17","5/2/17",552,816,"720","808"
"687","/rooms/12074711?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","HDCL Serviced Residence(Room D-4)","Chengdu--Sichuan--China","5/1/17","5/2/17",424,480,"424","480"
"688","/rooms/14145843?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","蓝色海洋之豪华套房 近火车南站、欧尚、凯丹广场、宜家、桐梓林、双流机场","Chengdu--Sichuan--China","5/1/17","5/2/17",256,336,"296","336"
"689","/rooms/13400674?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","The Smanhome 32th.","Chengdu--Sichuan--China","5/1/17","5/2/17",721,809,"721","809"
"690","/rooms/11940715?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠锦里旁,临二环路,宜居十人,花园阳台温馨舒适四居","Chengdu--Sichuan--China","5/1/17","5/2/17",1049,1177,"1049","1177"
"691","/rooms/15826751?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","[林地]设计师的家/两居室/地铁房/河景/离太古里几步路/周边好吃多","Chengdu--Sichuan--China","5/1/17","5/2/17",584,NA,"640",NA
"692","/rooms/13267751?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","双流机场近川航东航南航地中海风情温馨一居","Chengdu--Sichuan--China","5/1/17","5/2/17",200,224,"200","224"
"693","/rooms/14795247?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【久住】武侯祠/地铁口/周边配套成熟,触手可及的成都生活","Chengdu--Sichuan--China","5/1/17","5/2/17",328,368,"328","368"
"694","/rooms/17738774?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","太古里全景观幕三卧室三卫轻奢套房","Chengdu--Sichuan--China","5/1/17","5/2/17",1313,1473,"1313","1473"
"695","/rooms/16862711?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","锦里古街精品民宿loft设计师作品","Chengdu--Sichuan--China","5/1/17","5/2/17",400,448,"400","448"
"696","/rooms/12993270?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","双流机场近川大民大简欧主题大床酒店式公寓","Chengdu--Sichuan--China","5/1/17","5/2/17",184,208,"184","208"
"697","/rooms/11829859?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","成都宽窄巷子/独卫带阳台俯瞰夜景/地铁口/市中心/人民公园/琴台路","Chengdu--Sichuan--China","5/1/17","5/2/17",232,264,"232","264"
"698","/rooms/15223844?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【阳光温馨套二】天府广场/春熙路/太古里","Chengdu--Sichuan--China","5/1/17","5/2/17",584,760,"680","760"
"699","/rooms/16873661?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","缤纷小舍|紧邻人民公园、宽窄巷子Chengdu Colorful Day Holiday Hotel","Chengdu--Sichuan--China","5/1/17","5/2/17",336,376,"336","376"
"700","/rooms/9567957?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","(特价)一号线地铁口 文殊院旁 近宽窄巷子 春熙路 温馨套一","Chengdu--Sichuan--China","5/1/17","5/2/17",336,440,"392","440"
"701","/rooms/16816517?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路/太古里/IFS云上花园高层景观套房","Chengdu--Sichuan--China","5/1/17","5/2/17",536,600,"536","600"
"702","/rooms/18061348?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China",NA,"Chengdu--Sichuan--China","5/1/17","5/2/17",NA,NA,NA,NA
"703","/rooms/15299735?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","闲壕(shine house)商务主题酒店公寓","Chengdu--Sichuan--China","5/1/17","5/2/17",232,264,"208","232"
"704","/rooms/17522528?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","临近文殊院,春熙路,宽窄巷子,交通便利,带花园平台,温馨的双床间","Chengdu--Sichuan--China","5/1/17","5/2/17",160,176,"160","176"
"705","/rooms/9723277?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","One bed room apartment 地铁口 文殊院 宽窄巷子 春熙 市中心独立精装温馨公寓","Chengdu--Sichuan--China","5/1/17","5/2/17",224,296,"264","296"
"706","/rooms/15244955?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","|设计师房东打造[南庭House]|紧邻二环与地铁站|","Chengdu--Sichuan--China","5/1/17","5/2/17",232,352,"312","352"
"707","/rooms/15827046?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","[白鲸]设计师的家/单间/地铁房/河景/离太古里几步路/周边好吃好玩","Chengdu--Sichuan--China","5/1/17","5/2/17",520,640,"568","640"
"708","/rooms/12977602?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠锦里春熙路民大体院温馨榻榻米一居整租(楼下就是地铁3号线高升桥站)","Chengdu--Sichuan--China","5/1/17","5/2/17",392,440,"392","440"
"709","/rooms/16088936?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【任意门小屋1号】宽窄巷子/人民公园/琴台路地铁旁舒适品质两居","Chengdu--Sichuan--China","5/1/17","5/2/17",384,432,"384","432"
"710","/rooms/16566027?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","TAI KOO LI / High quality design(BRAND:SNOW MOON)","Chengdu--Sichuan--China","5/1/17","5/2/17",673,865,"769","865"
"711","/rooms/16471504?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","Cozy place in ChengDu!","Chengdu--Sichuan--China","5/1/17","5/2/17",104,NA,"104",NA
"712","/rooms/17248105?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","唐阿姨的别墅","Chengdu--Sichuan--China","5/1/17","5/2/17",152,168,"168","192"
"713","/rooms/3973649?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","成都好雨时节Inn(火车北站)","Chengdu--Sichuan--China","5/1/17","5/2/17",184,208,"184","208"
"714","/rooms/13944412?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路上两卧室公寓。带上亲人和朋友感受成都安逸生活","Chengdu--Sichuan--China","5/1/17","5/2/17",1089,1225,"1089","1225"
"715","/rooms/17458625?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","灰度HUIDO[落日於灰 淡濃有度]宽窄巷子/永陵博物馆地铁4号线/套一美式复古loft","Chengdu--Sichuan--China","5/1/17","5/2/17",336,432,"384","432"
"716","/rooms/15698285?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","蓝光公馆1881--BlueLight Mansion 1881,1-2人独立房间,提供车辆远近服务","Chengdu--Sichuan--China","5/1/17","5/2/17",160,176,"160","176"
"717","/rooms/17659194?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","温馨套房,地处市区,却能够享受城市郊区的宁静。全新宜家家具家电全配,空调冰箱彩电宽带加全套厨具","Chengdu--Sichuan--China","5/1/17","5/2/17",136,152,"136","152"
"718","/rooms/15762145?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","「咪酱」桐梓林地铁口loft日式花园小洋房美领馆CBD","Chengdu--Sichuan--China","5/1/17","5/2/17",568,640,"568","640"
"719","/rooms/14942269?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","机场附近 空港16区 温馨小窝 短租日租","Chengdu--Sichuan--China","5/1/17","5/2/17",112,128,"112","128"
"720","/rooms/17832014?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【太古云端】春熙路.天府广场.太古里.IFS 恒大高端住宅 两居","Chengdu--Sichuan--China","5/1/17","5/2/17",1049,1177,"1049","1177"
"721","/rooms/14135716?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","Smile Home-武侯祠/锦里/宽窄巷子景区旁★夏日恋香★花样年华★观景温馨套二(智能密码锁)","Chengdu--Sichuan--China","5/1/17","5/2/17",568,640,"568","640"
"722","/rooms/16319149?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路IFS&太古里&屿间堂之“视界”&天府广场&宽窄巷子&合江亭&高档电梯小区&金府花园","Chengdu--Sichuan--China","5/1/17","5/2/17",552,816,"720","808"
"723","/rooms/14178522?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【少年去游荡】宽窄巷子地铁口欧式田园风套房","Chengdu--Sichuan--China","5/1/17","5/2/17",328,416,"368","416"
"724","/rooms/14145843?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","蓝色海洋之豪华套房 近火车南站、欧尚、凯丹广场、宜家、桐梓林、双流机场","Chengdu--Sichuan--China","5/1/17","5/2/17",256,336,"296","336"
"725","/rooms/14376382?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","一环路/宽窄巷子/火车北站观景阳台大套二","Chengdu--Sichuan--China","5/1/17","5/2/17",344,384,"344","384"
"726","/rooms/11940715?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠锦里旁,临二环路,宜居十人,花园阳台温馨舒适四居","Chengdu--Sichuan--China","5/1/17","5/2/17",1049,1177,"1049","1177"
"727","/rooms/14969657?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路 太古里 IFS 成都东客站 地铁口直达 清新小舍","Chengdu--Sichuan--China","5/1/17","5/2/17",392,488,"432","488"
"728","/rooms/13267751?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","双流机场近川航东航南航地中海风情温馨一居","Chengdu--Sichuan--China","5/1/17","5/2/17",200,224,"200","224"
"729","/rooms/17907496?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","新房源:2本书就可抵69元房费,住春熙路套房2books get 69 deduction","Chengdu--Sichuan--China","5/1/17","5/2/17",232,264,"232","264"
"730","/rooms/17738774?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","太古里全景观幕三卧室三卫轻奢套房","Chengdu--Sichuan--China","5/1/17","5/2/17",1313,1473,"1313","1473"
"731","/rooms/17674828?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路近地铁 龙猫主题 带有豪华投影仪和游戏机 温馨家庭影院","Chengdu--Sichuan--China","5/1/17","5/2/17",464,520,"464","520"
"732","/rooms/12993270?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","双流机场近川大民大简欧主题大床酒店式公寓","Chengdu--Sichuan--China","5/1/17","5/2/17",184,208,"184","208"
"733","/rooms/16079271?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【桃花坞】|春熙路/太古里/天府广场/宽窄巷子温馨跃层套一","Chengdu--Sichuan--China","5/1/17","5/2/17",384,432,"384","432"
"734","/rooms/15223844?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【阳光温馨套二】天府广场/春熙路/太古里","Chengdu--Sichuan--China","5/1/17","5/2/17",NA,760,"680","760"
"735","/rooms/8615264?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","成都市天府广场春熙路宽窄巷子双地铁口温馨2居(成都海之家家庭公寓)","Chengdu--Sichuan--China","5/1/17","5/2/17",464,520,"464","520"
"736","/rooms/9567957?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","(特价)一号线地铁口 文殊院旁 近宽窄巷子 春熙路 温馨套一","Chengdu--Sichuan--China","5/1/17","5/2/17",336,440,"392","440"
"737","/rooms/14895673?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","Jungle-like LOFT with light Industrial style","Chengdu--Sichuan--China","5/1/17","5/2/17",224,296,"264",NA
"738","/rooms/18061348?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China",NA,"Chengdu--Sichuan--China","5/1/17","5/2/17",NA,NA,NA,NA
"739","/rooms/8372103?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","City center riverside 3 bedrooms theme apartment","Chengdu--Sichuan--China","5/1/17","5/2/17",1161,1305,"1161","1305"
"740","/rooms/17522528?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","临近文殊院,春熙路,宽窄巷子,交通便利,带花园平台,温馨的双床间","Chengdu--Sichuan--China","5/1/17","5/2/17",160,176,"160","176"
"741","/rooms/15271843?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠&锦里旁/英伦经典/绝美双面观景/俯瞰城市/品味舒适双床套房/宽窄巷子&杜甫草堂环绕","Chengdu--Sichuan--China","5/1/17","5/2/17",544,608,"544","608"
"742","/rooms/15244955?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","|设计师房东打造[南庭House]|紧邻二环与地铁站|","Chengdu--Sichuan--China","5/1/17","5/2/17",232,352,"312","352"
"743","/rooms/13470262?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【M+花房红楼】IFS、太古里附近/超赞LOFT夜景房,可住3-6人","Chengdu--Sichuan--China","5/1/17","5/2/17",801,985,"881","985"
"744","/rooms/12977602?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠锦里春熙路民大体院温馨榻榻米一居整租(楼下就是地铁3号线高升桥站)","Chengdu--Sichuan--China","5/1/17","5/2/17",392,440,"392","440"
"745","/rooms/16540164?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","距春熙路太古里20米,快耍慢活,您悠然自得,豪华主卧,高档公寓","Chengdu--Sichuan--China","5/1/17","5/2/17",136,NA,"136",NA
"746","/rooms/16566027?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","TAI KOO LI / High quality design(BRAND:SNOW MOON)","Chengdu--Sichuan--China","5/1/17","5/2/17",673,865,"769","865"
"747","/rooms/16079271?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【桃花坞】|春熙路/太古里/天府广场/宽窄巷子温馨跃层套一","Chengdu--Sichuan--China","5/1/17","5/2/17",384,432,"384","432"
"748","/rooms/17248105?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","唐阿姨的别墅","Chengdu--Sichuan--China","5/1/17","5/2/17",152,168,"168","192"
"749","/rooms/17131391?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【瑶❤️CD' HOUSE】公寓2分钟到太古里/Ifs/春熙路~!","Chengdu--Sichuan--China","5/1/17","5/2/17",432,584,"520","584"
"750","/rooms/13944412?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路上两卧室公寓。带上亲人和朋友感受成都安逸生活","Chengdu--Sichuan--China","5/1/17","5/2/17",1089,1225,"1089","1225"
"751","/rooms/15271843?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠&锦里旁/英伦经典/绝美双面观景/俯瞰城市/品味舒适双床套房/宽窄巷子&杜甫草堂环绕","Chengdu--Sichuan--China","5/1/17","5/2/17",544,608,"544","608"
"752","/rooms/15698285?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","蓝光公馆1881--BlueLight Mansion 1881,1-2人独立房间,提供车辆远近服务","Chengdu--Sichuan--China","5/1/17","5/2/17",160,176,"160","176"
"753","/rooms/14492508?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【旅行·家】成都东站旁温馨两居","Chengdu--Sichuan--China","5/1/17","5/2/17",264,296,"264","296"
"754","/rooms/15762145?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","「咪酱」桐梓林地铁口loft日式花园小洋房美领馆CBD","Chengdu--Sichuan--China","5/1/17","5/2/17",568,640,"568","640"
"755","/rooms/17441374?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","Fate house|市中心|宽窄巷子旁|靠近地铁|舒适套一","Chengdu--Sichuan--China","5/1/17","5/2/17",168,240,"216","240"
"756","/rooms/17832014?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【太古云端】春熙路.天府广场.太古里.IFS 恒大高端住宅 两居","Chengdu--Sichuan--China","5/1/17","5/2/17",1049,1177,"1049","1177"
"757","/rooms/14676998?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","12春熙路天府广场宽窄巷盐市口太古里场合江亭东站博物馆杜甫草堂川大华西地铁口新南门","Chengdu--Sichuan--China","5/1/17","5/2/17",216,240,"216","240"
"758","/rooms/16319149?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路IFS&太古里&屿间堂之“视界”&天府广场&宽窄巷子&合江亭&高档电梯小区&金府花园","Chengdu--Sichuan--China","5/1/17","5/2/17",NA,816,"720","808"
"759","/rooms/12074711?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","HDCL Serviced Residence(Room D-4)","Chengdu--Sichuan--China","5/1/17","5/2/17",424,480,"424","480"
"760","/rooms/14145843?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","蓝色海洋之豪华套房 近火车南站、欧尚、凯丹广场、宜家、桐梓林、双流机场","Chengdu--Sichuan--China","5/1/17","5/2/17",256,336,"296","336"
"761","/rooms/9719293?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武候祠锦里宽窄巷子旁俯瞰城市中心及府南河夜景绝佳一室一厅,最具家居感——了凡的家(带大露台)01","Chengdu--Sichuan--China","5/1/17","5/2/17",568,712,"632","712"
"762","/rooms/11940715?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","武侯祠锦里旁,临二环路,宜居十人,花园阳台温馨舒适四居","Chengdu--Sichuan--China","5/1/17","5/2/17",1049,1177,"1049","1177"
"763","/rooms/15826751?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","[林地]设计师的家/两居室/地铁房/河景/离太古里几步路/周边好吃多","Chengdu--Sichuan--China","5/1/17","5/2/17",584,NA,"640",NA
"764","/rooms/13267751?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","双流机场近川航东航南航地中海风情温馨一居","Chengdu--Sichuan--China","5/1/17","5/2/17",NA,224,"200","224"
"765","/rooms/18065951?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","大梦-【高层双卧观景豪宅】配套商场·至美夜景【近春熙路/太古里/天府广场/宽窄巷子】楼下四条地铁线","Chengdu--Sichuan--China","5/1/17","5/2/17",641,721,"640","720"
"766","/rooms/17738774?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","太古里全景观幕三卧室三卫轻奢套房","Chengdu--Sichuan--China","5/1/17","5/2/17",1313,1473,"1313","1473"
"767","/rooms/16862711?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","锦里古街精品民宿loft设计师作品","Chengdu--Sichuan--China","5/1/17","5/2/17",400,448,"400","448"
"768","/rooms/12993270?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","双流机场近川大民大简欧主题大床酒店式公寓","Chengdu--Sichuan--China","5/1/17","5/2/17",184,208,"184","208"
"769","/rooms/13772536?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","春熙路附近工业2.0主题大床房","Chengdu--Sichuan--China","5/1/17","5/2/17",336,376,"336","376"
"770","/rooms/15223844?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","【阳光温馨套二】天府广场/春熙路/太古里","Chengdu--Sichuan--China","5/1/17","5/2/17",584,760,"680","760"
"771","/rooms/16873661?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","缤纷小舍|紧邻人民公园、宽窄巷子Chengdu Colorful Day Holiday Hotel","Chengdu--Sichuan--China","5/1/17","5/2/17",336,376,"336","376"
"772","/rooms/9567957?checkin=2017-05-01&checkout=2017-05-02&location=Chengdu%2C%20Sichuan%2C%20China","(特价)一号线地铁口 文殊院旁 近宽窄巷子 春熙路 温馨套一","Chengdu--Sichuan--China","5/1/17","5/2/17",336,440,"392","440"
