"","url","name","city","checkInDate","checkOutDate"
"85","/rooms/16244422?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"86","/rooms/18155907?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"87","/rooms/17144338?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"88","/rooms/17909749?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"89","/rooms/14263840?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"90","/rooms/17562730?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"91","/rooms/18315025?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"92","/rooms/15240904?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"93","/rooms/18278989?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"94","/rooms/17917748?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"95","/rooms/18400486?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"96","/rooms/10397724?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"97","/rooms/18400486?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"98","/rooms/7964582?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"99","/rooms/15847953?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"100","/rooms/11853093?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"101","/rooms/18260014?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"102","/rooms/15463067?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"103","/rooms/17465218?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"104","/rooms/3406472?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"105","/rooms/17526112?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"106","/rooms/13830298?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"107","/rooms/11232440?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"108","/rooms/4347541?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"109","/rooms/10950729?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"110","/rooms/9760574?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"111","/rooms/9760574?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"112","/rooms/6146824?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"113","/rooms/15698386?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"114","/rooms/4982901?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"115","/rooms/7375177?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"116","/rooms/6349168?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"117","/rooms/15462873?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"118","/rooms/7737594?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"119","/rooms/13049703?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"120","/rooms/17971825?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"121","/rooms/8106943?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"122","/rooms/18155907?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"123","/rooms/17754355?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"124","/rooms/17909749?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"125","/rooms/17484892?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"126","/rooms/17562730?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"127","/rooms/8111268?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"128","/rooms/15240904?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"129","/rooms/13194106?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"130","/rooms/17917748?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"131","/rooms/17111233?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"132","/rooms/10397724?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
