"","url","name","city","checkInDate","checkOutDate","price_2017.04.15","totalPrice_2017.04.15","price_2017-04-16","totalPrice_2017-04-16","price_2017-04-17","totalPrice_2017-04-17","price_2017-04-18","totalPrice_2017-04-18"
"1170","/rooms/16038312?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Single room in Central london","London--United-Kingdom","5/1/17","5/2/17",200,NA,272,NA,"200",NA,"200",NA
"1171","/rooms/16155322?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Lovely, Spacious Dbl in Grade II Georgian Home","London--United-Kingdom","5/1/17","5/2/17",849,953,849,953,"849","953","857","961"
"1172","/rooms/15062700?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Contemporary, light, airy room in heart of London","London--United-Kingdom","5/1/17","5/2/17",440,608,544,608,"440","608","440","608"
"1173","/rooms/15659019?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Twin/Triple room in Heart of London","London--United-Kingdom","5/1/17","5/2/17",272,384,344,384,"272","384","272",NA
"1174","/rooms/4790550?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Bed in the Heart of Camden 2","London--United-Kingdom","5/1/17","5/2/17",NA,224,200,224,"200","224","200","224"
"1175","/rooms/16856739?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","20 minutes to central London with cycling option","London--United-Kingdom","5/1/17","5/2/17",NA,280,264,296,"248","280","248","280"
"1176","/rooms/16357298?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","CENTRAL LONDON STUDIO APARTMENT","London--United-Kingdom","5/1/17","5/2/17",985,1225,1097,1233,"993","1233","993","1233"
"1177","/rooms/11841266?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Superb Apt Next to Hyde Park HB2","London--United-Kingdom","5/1/17","5/2/17",NA,888,792,888,"640","944","641","945"
"1178","/rooms/4556381?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","THE BLUE DOUBLE ROOM ZONE 1!","London--United-Kingdom","5/1/17","5/2/17",600,896,800,896,"600","896","600","896"
"1179","/rooms/17812523?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Nice Room Big Ben + Breakfast (R7b)","London--United-Kingdom","5/1/17","5/2/17",NA,192,168,192,"168","192","168","192"
"1180","/rooms/7324645?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom",NA,"London--United-Kingdom","5/1/17","5/2/17",NA,888,792,888,"488","888",NA,NA
"1181","/rooms/4525034?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","The Muse Haus II - Ground Suite","London--United-Kingdom","5/1/17","5/2/17",NA,NA,608,680,"560","680","568","688"
"1182","/rooms/12518330?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Central London Studio Apartment P/6","London--United-Kingdom","5/1/17","5/2/17",NA,880,784,880,"496","880","496","880"
"1183","/rooms/5225585?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","1. Comfortable Room Close To Center","London--United-Kingdom","5/1/17","5/2/17",NA,472,424,472,"272","472","272","472"
"1184","/rooms/5995648?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","**Relaxing Experience - Central Location**","London--United-Kingdom","5/1/17","5/2/17",881,985,881,985,"881","985","881","993"
"1185","/rooms/11206437?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","ENTIRE Home@Kings Cross St Pancras","London--United-Kingdom","5/1/17","5/2/17",NA,1617,1305,1465,"1153","1465","1153","1465"
"1186","/rooms/17808073?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Lovely Studio in Baker Street, Central London","London--United-Kingdom","5/1/17","5/2/17",NA,1401,1257,1409,"905","1409","905","1409"
"1187","/rooms/16228304?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Modern room in an amazing&cosy flat","London--United-Kingdom","5/1/17","5/2/17",NA,416,368,416,"368","416","368","416"
"1188","/rooms/17807426?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Shakespeare Room - Regency House","London--United-Kingdom","5/1/17","5/2/17",NA,712,632,712,"544","712","544","712"
"1189","/rooms/11640208?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Good Sized Studio In Paddington! P4","London--United-Kingdom","5/1/17","5/2/17",NA,1073,953,1073,"825","1153","825","1153"
"1190","/rooms/16426873?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Super cozy house boat.","London--United-Kingdom","5/1/17","5/2/17",905,1241,1105,1241,"905","1241","905","1241"
"1191","/rooms/16683873?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Room2-ready for You :)","London--United-Kingdom","5/1/17","5/2/17",328,368,328,368,"328","368","328","368"
"1192","/rooms/16782101?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Cozy Room with Double Bed :)","London--United-Kingdom","5/1/17","5/2/17",448,504,448,504,"448","504","448","504"
"1193","/rooms/16825728?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Private Room by St Paul's Cathedral","London--United-Kingdom","5/1/17","5/2/17",NA,NA,600,NA,"600",NA,"600",NA
"1194","/rooms/14622450?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","A cozy double room in a central London","London--United-Kingdom","5/1/17","5/2/17",600,848,752,848,"560","800","560","800"
"1195","/rooms/14701867?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","GEORGIAN TOWNHOUSE - Mews Room","London--United-Kingdom","5/1/17","5/2/17",576,744,664,744,"576","744","576","744"
"1196","/rooms/10335510?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Modern Studio Flat in South Ken","London--United-Kingdom","5/1/17","5/2/17",1001,1297,1153,1297,"1001","1297","1001","1297"
"1197","/rooms/4428349?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Central London Double/Triple Room","London--United-Kingdom","5/1/17","5/2/17",448,504,448,504,"448","504","448","504"
"1198","/rooms/10654370?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Double-balcony-room near Euston","London--United-Kingdom","5/1/17","5/2/17",NA,816,728,816,"576","816","584","824"
"1199","/rooms/13089850?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","Big Doube Room next 2 LondonEye/Big Ben","London--United-Kingdom","5/1/17","5/2/17",NA,800,712,800,"560","800","560","800"
"1200","/rooms/1330527?checkin=2017-05-01&checkout=2017-05-02&location=London%2C%20United%20Kingdom","The Muse Haus I - Pink Lady","London--United-Kingdom","5/1/17","5/2/17",NA,520,464,520,"416","520","416","520"
"1201","/rooms/16073457?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shinjyuku brand-new modern aptmnt. Portable WiFi","Tokyo--Japan","5/1/17","5/2/17",NA,688,616,688,"416","688","416","688"
"1202","/rooms/12600545?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","超便捷交通的<U+95F9>市<U+533A>里一<U+6869>安<U+9759><U+72EC>立的住宅,等<U+7740>您的光<U+4E34>。","Tokyo--Japan","5/1/17","5/2/17",336,456,408,456,"336","456","336","456"
"1203","/rooms/9041487?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shinjuku JR Station walk 10min!.","Tokyo--Japan","5/1/17","5/2/17",512,1072,960,1080,"520","1080","520","1080"
"1204","/rooms/13932694?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","★(super clean standardroom)15min.taxi from HND.air","Tokyo--Japan","5/1/17","5/2/17",440,576,512,576,"440","576","448","584"
"1205","/rooms/13683609?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","10#3 mins to Okubo cozy and well-equipped room!","Tokyo--Japan","5/1/17","5/2/17",528,960,856,960,"528","960","528","960"
"1206","/rooms/17468228?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","新宿中心全新高<U+7EA7>公寓|伊<U+52BF>丹步行5分|<U+697C>下2家<U+836F><U+5986>店","Tokyo--Japan","5/1/17","5/2/17",881,1401,1249,1401,"881","1401","817","1329"
"1207","/rooms/11447489?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","13Luxury Double Shinjuku 3min pktwf","Tokyo--Japan","5/1/17","5/2/17",472,784,696,784,"472","784","472","784"
"1208","/rooms/13568520?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","50㎡ 4 double beds 8ppl★Okubo大久保/Shin-okubo新大久保★","Tokyo--Japan","5/1/17","5/2/17",1009,1882,1682,1890,"1017","1890","1017","1890"
"1209","/rooms/7115255?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shinjuku Stylish Flat + WIFI #SI1","Tokyo--Japan","5/1/17","5/2/17",873,1553,1489,1673,"681","1337","681","1345"
"1210","/rooms/16509529?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","#3 Female Dorm, Enjoy Your Stay with roommate!","Tokyo--Japan","5/1/17","5/2/17",144,160,144,160,NA,"208","144","208"
"1211","/rooms/7688270?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","83sq. 3BD Doraemon House 5 min from Shinjuku#D1","Tokyo--Japan","5/1/17","5/2/17",881,1738,1546,1738,"881","1738","889","1746"
"1212","/rooms/7976488?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shibuya DAIKANYAMA St, 5min on foot","Tokyo--Japan","5/1/17","5/2/17",560,880,800,896,"576","896","560","880"
"1213","/rooms/8677161?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","CozyStudio 7F<U+2661>Ikebukuro 5min★Wi-Fi","Tokyo--Japan","5/1/17","5/2/17",440,744,648,728,"424","728",NA,"728"
"1214","/rooms/15279241?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Open sale! 6min walk station-Shibuya Sweet apt#7","Tokyo--Japan","5/1/17","5/2/17",288,864,776,872,"296","872","296","872"
"1215","/rooms/9394623?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Tokyo Skytree Asakusa Disney Land","Tokyo--Japan","5/1/17","5/2/17",552,952,808,904,"512","904","512","904"
"1216","/rooms/9356529?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shopping is the convenient location","Tokyo--Japan","5/1/17","5/2/17",NA,336,296,336,"224","336","224","336"
"1217","/rooms/6914633?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","☆KOUENJI 5min / SHINJUKU 9min (Free WiFi) ☆","Tokyo--Japan","5/1/17","5/2/17",360,656,592,664,"368","664","368","664"
"1218","/rooms/7950258?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Central Tokyo ★Near TokyoTower★","Tokyo--Japan","5/1/17","5/2/17",665,1281,1145,1281,"665","1281","665","1281"
"1219","/rooms/13410173?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","[R031] Sale! ASAKUSA Sta. 5min walk! Stylish Apt","Tokyo--Japan","5/1/17","5/2/17",NA,705,624,704,"624","704","624","704"
"1220","/rooms/14381100?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","3 min to sta. Shinjuku Center. Shopping Area!!O5","Tokyo--Japan","5/1/17","5/2/17",480,976,872,976,"480","976",NA,NA
"1221","/rooms/11659513?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","A Male Only ShinjukuShared Wi-Fi!","Tokyo--Japan","5/1/17","5/2/17",NA,96,88,96,"88","96","88","96"
"1222","/rooms/16113540?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","#304 2min to Shinjuku 4min walk to Sinokubo Wi-Fi","Tokyo--Japan","5/1/17","5/2/17",NA,464,472,528,"296","536","296","536"
"1223","/rooms/11424935?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shinjuku 2min train luxury and stylish taste room","Tokyo--Japan","5/1/17","5/2/17",160,752,672,752,"160","752","112","712"
"1224","/rooms/8542811?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Roppongi/Elegant Duplex 2beds WIFI","Tokyo--Japan","5/1/17","5/2/17",1025,1769,1585,1777,"552","1240","552","1240"
"1225","/rooms/10296203?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Supreme Tokyo-Sized Experience by Shibuya Scramble","Tokyo--Japan","5/1/17","5/2/17",801,1153,1025,1153,"801","1153","801","1153"
"1226","/rooms/17801166?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","HIGASHI SHINJUKU house Cozy Room 302","Tokyo--Japan","5/1/17","5/2/17",552,952,848,952,"552","952","552","952"
"1227","/rooms/9813360?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","1. 6min IIDABASHI Tokyo 3ppl WiFi! Central Tokyo!","Tokyo--Japan","5/1/17","5/2/17",NA,1072,960,1080,"592","1080","352","808"
"1228","/rooms/5623512?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","2min Yoyogi St next SHINJUKU/provided free Wifi/05","Tokyo--Japan","5/1/17","5/2/17",1457,1921,1713,1921,NA,"1689","737",NA
"1229","/rooms/9872793?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Home Wifi, Tranquil Showa retreat near Shinjuku! C","Tokyo--Japan","5/1/17","5/2/17",NA,688,616,688,"288","688","288","688"
"1230","/rooms/17116452?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","New room/Center of Kabukicho/3 min from station","Tokyo--Japan","5/1/17","5/2/17",793,1425,1273,1425,"793","1425","801","1433"
"1231","/rooms/13092487?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Calm&Comfy Japanese ""ZEN"" Room☆1 sta. to Shinjuku☆","Tokyo--Japan","5/1/17","5/2/17",384,760,688,768,"392","768","368","744"
"1232","/rooms/10195372?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","☆3 min walk from Yamanote line","Tokyo--Japan","5/1/17","5/2/17",240,528,472,528,"240","528","240","528"
"1233","/rooms/11932612?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Free WIFINear Shinjuku! Cozy 1LDK / Samurai H10","Tokyo--Japan","5/1/17","5/2/17",608,1128,1008,NA,"608",NA,"608",NA
"1234","/rooms/9176155?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Cozy&Calm!5Min2Shinjuku Sta Only","Tokyo--Japan","5/1/17","5/2/17",568,1096,976,1096,NA,"1096","576","1104"
"1235","/rooms/11381078?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","TokyoTower Hamamatsucho-Monorail /16mins to Haneda","Tokyo--Japan","5/1/17","5/2/17",584,944,768,864,"512","864","512","864"
"1236","/rooms/12857922?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","2F 3 min walk from Yamanote line","Tokyo--Japan","5/1/17","5/2/17",NA,592,528,592,"296","592","296","592"
"1237","/rooms/8343439?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","CLASSIC SHOPPING STREET & NEAR SHIMOKITAZAWA+WIFI","Tokyo--Japan","5/1/17","5/2/17",520,744,664,744,"448","664","448","664"
"1238","/rooms/12600545?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","超便捷交通的<U+95F9>市<U+533A>里一<U+6869>安<U+9759><U+72EC>立的住宅,等<U+7740>您的光<U+4E34>。","Tokyo--Japan","5/1/17","5/2/17",336,456,408,456,"336","456","336","456"
"1239","/rooms/14334092?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Designer Apartment/HARAJUKU/very beautiful","Tokyo--Japan","5/1/17","5/2/17",841,1193,1065,1193,"841","1193","849","1201"
"1240","/rooms/13932694?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","★(super clean standardroom)15min.taxi from HND.air","Tokyo--Japan","5/1/17","5/2/17",440,576,512,576,"440","576","448","584"
"1241","/rooms/9740143?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","JR Shinjuku/Yoyogi area LUX APT!","Tokyo--Japan","5/1/17","5/2/17",697,1273,1137,1273,"697","1273","697","1273"
"1242","/rooms/17468228?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","新宿中心全新高<U+7EA7>公寓|伊<U+52BF>丹步行5分|<U+697C>下2家<U+836F><U+5986>店","Tokyo--Japan","5/1/17","5/2/17",881,1401,1249,1401,"881","1401","817","1329"
"1243","/rooms/12903799?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","NewOpen! Near by Ueno Station!!!!","Tokyo--Japan","5/1/17","5/2/17",NA,1177,1049,1177,NA,"1177","689","1177"
"1244","/rooms/13568520?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","50㎡ 4 double beds 8ppl★Okubo大久保/Shin-okubo新大久保★","Tokyo--Japan","5/1/17","5/2/17",NA,1882,1682,1890,"1017","1890","1017","1890"
"1245","/rooms/13318980?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","GHIBLI FAN Room Nakano Close station clean Cozy","Tokyo--Japan","5/1/17","5/2/17",NA,1008,896,1008,"416","1008","416","1008"
"1246","/rooms/16509529?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","#3 Female Dorm, Enjoy Your Stay with roommate!","Tokyo--Japan","5/1/17","5/2/17",144,160,144,160,"144","208","144","208"
"1247","/rooms/11574363?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Look up and see the Toranomon Hills.","Tokyo--Japan","5/1/17","5/2/17",440,744,664,744,"440","744","440","744"
"1248","/rooms/7976488?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shibuya DAIKANYAMA St, 5min on foot","Tokyo--Japan","5/1/17","5/2/17",560,880,800,896,"576","896","560","880"
"1249","/rooms/16950429?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","57. New open! Ueno/Akihabara/Asakusa/wifi/Max4","Tokyo--Japan","5/1/17","5/2/17",665,1225,1089,1225,"665","1225","665","1225"
"1250","/rooms/15279241?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Open sale! 6min walk station-Shibuya Sweet apt#7","Tokyo--Japan","5/1/17","5/2/17",288,864,776,872,"296","872","296","872"
"1251","/rooms/11252022?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","3min SHINJUKU PERFECT Location Tokyo/FreeWifi/10","Tokyo--Japan","5/1/17","5/2/17",721,1145,1017,1145,"721","1145","721","1145"
"1252","/rooms/9356529?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shopping is the convenient location","Tokyo--Japan","5/1/17","5/2/17",NA,NA,296,336,"224","336","224","336"
"1253","/rooms/13735046?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shinjyuku nr STA 50㎡2BR TV+PortableWiFi Shibuya","Tokyo--Japan","5/1/17","5/2/17",368,1113,992,1112,"368","1112","368","1112"
"1254","/rooms/7950258?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Central Tokyo ★Near TokyoTower★","Tokyo--Japan","5/1/17","5/2/17",NA,1281,1145,1281,"665","1281","665","1281"
"1255","/rooms/15851322?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","[NEW]TokyoSta10mins/Subway4mins/4PAX/FreeWiFi","Tokyo--Japan","5/1/17","5/2/17",881,1321,1177,1321,"881","1321","889","1329"
"1256","/rooms/14381100?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","3 min to sta. Shinjuku Center. Shopping Area!!O5","Tokyo--Japan","5/1/17","5/2/17",480,976,872,976,"480","976","480","976"
"1257","/rooms/3326920?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Private Room in Stylish Jiyugaoka!","Tokyo--Japan","5/1/17","5/2/17",681,945,841,945,"681","945","681","945"
"1258","/rooms/16113540?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","#304 2min to Shinjuku 4min walk to Sinokubo Wi-Fi","Tokyo--Japan","5/1/17","5/2/17",232,464,472,528,"296","536","296","536"
"1259","/rooms/4331042?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","3 mins walk from Ebisu St. Shibuya","Tokyo--Japan","5/1/17","5/2/17",496,824,736,824,"496","824","496",NA
"1260","/rooms/8542811?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Roppongi/Elegant Duplex 2beds WIFI","Tokyo--Japan","5/1/17","5/2/17",1025,1769,1585,1777,"552","1240","552","1240"
"1261","/rooms/7431639?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","2min from sta! Tokyo,Akihabara","Tokyo--Japan","5/1/17","5/2/17",NA,808,720,808,"408","808","416","816"
"1262","/rooms/17801166?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","HIGASHI SHINJUKU house Cozy Room 302","Tokyo--Japan","5/1/17","5/2/17",NA,952,848,952,"552","952","552","952"
"1263","/rooms/9776463?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","S502 Bright Midtown Studio, Akasaka, WIFI","Tokyo--Japan","5/1/17","5/2/17",536,912,816,912,"600","984","600","984"
"1264","/rooms/5623512?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","2min Yoyogi St next SHINJUKU/provided free Wifi/05","Tokyo--Japan","5/1/17","5/2/17",NA,1921,1713,1921,"1249","1689","737",NA
"1265","/rooms/16750891?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","80%OFFSHINJUKU 3M Perfect Location Relax and Cozy","Tokyo--Japan","5/1/17","5/2/17",448,872,784,880,"456","880","520","952"
"1266","/rooms/17116452?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","New room/Center of Kabukicho/3 min from station","Tokyo--Japan","5/1/17","5/2/17",793,1425,1273,1425,"793","1425","801","1433"
"1267","/rooms/12600545?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","超便捷交通的<U+95F9>市<U+533A>里一<U+6869>安<U+9759><U+72EC>立的住宅,等<U+7740>您的光<U+4E34>。","Tokyo--Japan","5/1/17","5/2/17",336,456,408,456,"336","456","336","456"
"1268","/rooms/10195372?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","☆3 min walk from Yamanote line","Tokyo--Japan","5/1/17","5/2/17",NA,528,472,528,"240","528","240","528"
"1269","/rooms/13068859?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","* 90sqm Grand Piano Room with High Speed WiFi!","Tokyo--Japan","5/1/17","5/2/17",665,1241,1105,1241,"665","1241","1113","1745"
"1270","/rooms/9176155?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Cozy&Calm!5Min2Shinjuku Sta Only","Tokyo--Japan","5/1/17","5/2/17",NA,1096,976,1096,"568","1096","576","1104"
"1271","/rooms/13932694?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","★(super clean standardroom)15min.taxi from HND.air","Tokyo--Japan","5/1/17","5/2/17",440,576,512,576,NA,"576","448","584"
"1272","/rooms/12857922?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","2F 3 min walk from Yamanote line","Tokyo--Japan","5/1/17","5/2/17",NA,592,528,592,"296","592","296","592"
"1273","/rooms/10321626?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Great Flat! A Great Shibuya Spot!!","Tokyo--Japan","5/1/17","5/2/17",1001,1457,1305,1465,"1001","1457","1009","1465"
"1274","/rooms/12600545?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","超便捷交通的<U+95F9>市<U+533A>里一<U+6869>安<U+9759><U+72EC>立的住宅,等<U+7740>您的光<U+4E34>。","Tokyo--Japan","5/1/17","5/2/17",336,456,408,456,"336","456","336","456"
"1275","/rooms/9041487?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shinjuku JR Station walk 10min!.","Tokyo--Japan","5/1/17","5/2/17",512,1072,960,1080,"520","1080","520","1080"
"1276","/rooms/13932694?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","★(super clean standardroom)15min.taxi from HND.air","Tokyo--Japan","5/1/17","5/2/17",440,576,512,576,"440","576","448","584"
"1277","/rooms/11560563?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shimokita king bed room","Tokyo--Japan","5/1/17","5/2/17",592,744,664,744,"592","744","592","744"
"1278","/rooms/17468228?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","新宿中心全新高<U+7EA7>公寓|伊<U+52BF>丹步行5分|<U+697C>下2家<U+836F><U+5986>店","Tokyo--Japan","5/1/17","5/2/17",881,1401,881,1401,"881","1401","817","1329"
"1279","/rooms/11447489?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","13Luxury Double Shinjuku 3min pktwf","Tokyo--Japan","5/1/17","5/2/17",472,784,472,784,"472","784","472","784"
"1280","/rooms/13568520?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","50㎡ 4 double beds 8ppl★Okubo大久保/Shin-okubo新大久保★","Tokyo--Japan","5/1/17","5/2/17",1009,1882,1017,1890,"1017","1890","1017","1890"
"1281","/rooms/10296000?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shibuya Star Location Next to Shibuya Scramble!","Tokyo--Japan","5/1/17","5/2/17",737,1081,737,1081,"737","1081","737","1081"
"1282","/rooms/16509529?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","#3 Female Dorm, Enjoy Your Stay with roommate!","Tokyo--Japan","5/1/17","5/2/17",144,160,144,160,"144","208","144","208"
"1283","/rooms/7688270?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","83sq. 3BD Doraemon House 5 min from Shinjuku#D1","Tokyo--Japan","5/1/17","5/2/17",881,1738,881,1738,"881","1738","889","1746"
"1284","/rooms/7976488?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Shibuya DAIKANYAMA St, 5min on foot","Tokyo--Japan","5/1/17","5/2/17",560,880,576,896,"576","896","560","880"
"1285","/rooms/12433927?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","DEEP IKEBUKURO -5min from Station and Free Wifi!","Tokyo--Japan","5/1/17","5/2/17",488,800,448,752,"448","752","456","760"
"1286","/rooms/15279241?checkin=2017-05-01&checkout=2017-05-02&location=Tokyo%2C%20Japan","Open sale! 6min walk station-Shibuya Sweet apt#7","Tokyo--Japan","5/1/17","5/2/17",288,864,296,872,"296","872","296","872"
